stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
500,"WLOA02","Włościańska",52.4441993600,16.9133433500,A
370,"OSMA02","Os. Marysieńki",52.4619896300,16.9035075400,A
1179,"PRZA02","Prząśniczki",52.4338584900,17.0081972900,A
4395,"BIEA01","Bielicowa",52.4491711448,16.9614889275,A
2694,"CNLAW01","Czmoniec/Lawendowa",52.1870901849,17.0089787665,C
1737,"PLZCH01","Plewiska/Zachodnia",52.3694219400,16.8211310500,B
4347,"SSPAZ01","Środa Wielkopolska/20 Października",52.2251034575,17.2767547543,C
737,"DRZE02","Drzewieckiego",52.3965305400,16.8671192400,A
4368,"SYHUB01","Skrzynki/Św. Huberta",52.2621895414,17.0741038938,C
3995,"NIES04","Niestachowska",52.4198605125,16.8948290137,A
469,"ESTO02","Estońska",52.4425768100,16.9375356900,A
2255,"KXRSP01","Komorniki gm.Kleszczewo/RSP",52.3326259500,17.1111493900,B
689,"DPDOP02","Dopiewiec/",52.3599654400,16.7087657600,C
1117,"WYLO01","Wyłom",52.4332335800,16.9206322300,A
1857,"CRPRZ01","Cerekwica/Przybrodzka",52.5187700000,16.6908970000,B
1655,"TERM02","Termalna",52.4094559300,16.9730751400,A
4201,"TPTUR01","Tarnowo Pdg/Turyńska",52.4777710000,16.6619510000,C
908,"LUPAR02","Luboń/Parkowa",52.3338688062,16.8758507872,B
1703,"JUNI41","Junikowo",52.3836600000,16.8338300000,A
51,"POLA41","Połabska",52.4352225400,16.9319816600,A
1095,"WYSP01","Wyspiańskiego",52.3983249400,16.9001994500,A
1380,"SWAK02","Św. Antoniego Kościół",52.3641264900,16.9321579200,A
2043,"RUNOW01","Rumianek/Nowa I",52.4629465300,16.6376637100,C
2504,"RASAD01","Rabowice/Średzka",52.3877870000,17.0965760000,C
181,"ORZE41","Os. Rzeczypospolitej",52.3853846900,16.9448386200,A
2485,"BGLIG01","Bogucin/Ligowiec",52.4377110000,17.0365700000,B
974,"LUSZN02","Luboń/Szkolna",52.3427371160,16.8676160668,B
2323,"KVSKR01","Krzyżowniki/Boisko",52.3065438100,17.1315586200,B
2547,"TULES03","Tulce/Leśna",52.3447680000,17.0739390000,B
211,"OSLE41","Os. Lecha",52.3898114100,16.9776571100,A
2241,"KLSZK01","Kleszczewo/Szkoła II",52.3360707600,17.1658086900,B
4409,"LUMAG02","Luboń/Magazynowa",52.3309453927,16.9020897349,B
2957,"KOKLB01","Komorniki/Kolumba",52.3477701100,16.7964773100,B
631,"BUPO02","Bułgarska/Polska",52.4117817500,16.8691817400,A
2189,"OWPKM01","Owińska/PKM",52.5119126300,16.9871035600,C
320,"SZKL02","Szklarniowa",52.4771069700,16.9062235400,A
802,"RKAP06","Rondo Kaponiera",52.4066642200,16.9133768600,A
2209,"KZLIP02","Koziegłowy/Lipowa",52.4555496900,16.9844963200,B
513,"STKA01","Strzeszyńska",52.4437867700,16.9033139800,A
2456,"SGSOK01","Sokolniki Gwiazdowskie/Sokolnicka",52.4092450000,17.1672800000,C
142,"TERM42","Termalna",52.4091574800,16.9721856000,A
1427,"AWF02","AWF",52.3997468000,16.9359215600,A
56,"PIAT41","Piątkowska",52.4415302943,16.9112689393,A
2444,"SEMIO02","Siekierki Wielkie/Miodowa",52.3871070000,17.1599190000,C
2827,"LUPOL01","Luboń/Polna",52.3217137172,16.8736666678,B
1044,"OKUL01","Okulickiego",52.3599960000,16.8807681800,A
4372,"KDRAD02","Kórnik/Bnin Radosna",52.2280067288,17.0796527376,C
1196,"KZSZK02","Koziegłowy/Szkoła",52.4455440000,16.9910140000,B
2643,"BEJAR01","Biernatki/Jarzębinowa",52.2142339900,17.1168193700,C
69,"RONJ73","Rondo Nowaka-Jeziorańskiego",52.4033902600,16.8889925700,A
1385,"ZEGL02","Żeglarska",52.3569383400,16.9240614600,A
1356,"TARN01","Tarnobrzeska",52.3459755700,16.9185824100,A
3522,"BOWE03","Bohaterów Westerplatte",52.3702192000,16.8864906000,A
2861,"GWWAN02","Gowarzewo/Waniliowa",52.3641921800,17.1369435000,B
1554,"SPLA02","Spławie",52.3513448400,17.0228163600,A
2391,"GTSWI01","Gortatowo/Świetlica",52.4261090000,17.1100170000,B
1112,"SLKA04","Słowiańska",52.4269517000,16.9193400100,A
1509,"FRWO01","Franowo",52.3818772300,17.0006787300,A
996,"SYNZ01","Sycowska II",52.3615147000,16.8365471900,A
223,"OSTY42","Os. Tysiąclecia",52.3923968200,16.9720870200,A
704,"ZKBUK01","Zakrzewo/Bukowska",52.4049495700,16.7180501200,C
2092,"GRDLII02","Góra/Długa II",52.4865941200,16.6479876800,C
4269,"LEPOI01","Łęczyca/Podgórna I ",52.3032800000,16.8651200000,B
395,"OSBP02","Os. Batorego Pływalnia",52.4564226900,16.9273779300,A
1307,"KAPLA01","Kamionki/Platanowa",52.2891725400,16.9787976000,B
2992,"UNRU02","Unruga",52.4782284648,16.7650805164,A
1514,"LOPA01","Łopawska",52.3686399200,16.9934813700,A
4088,"WARP01","Warpińska",52.4132503200,17.0481453400,A
2005,"LWSWI01","Lusowo/Świt",52.4384440000,16.6947780000,C
562,"STST01","Stary Strzeszyn",52.4521424700,16.8480803100,A
2158,"CZSTA01","Czapury/Stacja Energetyczna",52.3309863000,16.9109873900,B
897,"LELEC01","Łęczyca/Łęczycka",52.3088601620,16.8775183918,B
4407,"LUDŁU01","Luboń/Długa",52.3411945368,16.8545113505,B
2467,"SDZUR02","Swarzędz/Armii Poznań/Żurawia",52.3951310000,17.0593320000,B
819,"LOZO02","Łozowa",52.3677300000,16.9081100000,A
166,"PLBE72","Pl. Bernardyński",52.4044339000,16.9367738700,A
523,"DRUS01","Druskienicka",52.4447947700,16.8880587000,A
3107,"DOWYZ02","Dopiewo/Wyzwolenia",52.3466068585,16.6903187002,C
917,"LUDWA01","Luboń/Dworcowa",52.3400759076,16.8889555035,B
2681,"XNSKR02","Konarskie/Skrzyżowanie",52.2216301360,17.0481896125,C
4382,"TPSEZ02","Tarnowo Pdg/Sezamkowa",52.4730640000,16.6509500000,C
1946,"BNPRZ01","Baranowo/Przemysława",52.4341041698,16.7962189751,B
902,"LUKRE01","Luboń/Kręta",52.3204501904,16.8805584499,B
614,"PILO01","Pilotów",52.4277183200,16.8544813100,A
3671,"TRWYD01","Trzek/Wydzierżewice",52.3473915902,17.1711053580,B
1026,"RAKO03","Rakoniewicka",52.3792719300,16.8792907800,A
1253,"ZELA01","Żelazna",52.3919937600,16.9995177000,A
2003,"SALIP02","Sady/Lipowa",52.4435741600,16.7184906900,C
3827,"KBSWI01","Kobylniki/Tarnowska",52.4708804800,16.7238921600,B
2556,"MGNRY01","M. Goślina/Nowy Rynek",52.5673982400,16.9954782300,C
1437,"WIKA01","Wielkopolska",52.4153339000,16.9179643600,A
1404,"WARO01","Warowna",52.3676391000,16.9482142200,A
3836,"GWOSI01","Gaj Wielki/Osiedlowa",52.4564090000,16.5787980000,C
1682,"MT46","Most Teatralny",52.4116770000,16.9144260000,A
1734,"PLPOD02","Plewiska/Podgórna",52.3665765900,16.8247110000,B
1576,"PROM01","Promienista",52.3959185900,16.8810509200,A
1750,"GLSPO02","Głuchowo/Spokojna",52.3488527775,16.7725478434,C
4135,"BEOSR01","Biernatki/Ośrodek",52.2217210000,17.1110350000,C
240,"MORO72","Most Św. Rocha",52.4027711600,16.9422831200,A
750,"MATE42","Matejki",52.4052269000,16.8994038000,A
2416,"JSTUL02","Jasin/Tulipanowa",52.4085150000,17.1047180000,B
1188,"KZTDW02","Koziegłowy/Taczaka II",52.4433574000,17.0029086200,B
112,"SWCZ71","Św. Czesława",52.3965130000,16.9212750700,A
1770,"RKAP72","Rondo Kaponiera",52.4083727700,16.9127450800,A
930,"LUSTP04","Luboń/Straż Pożarna",52.3463001780,16.8772675133,B
1683,"MT45","Most Teatralny",52.4117330000,16.9146700000,A
97,"GLHE45","Głogowska/Hetmańska",52.3903874400,16.8935347900,A
1423,"BIEL01","Bielniki",52.3947300000,16.9334860000,A
1086,"ARCI02","Arciszewskiego",52.3922059900,16.8859797200,A
1578,"PALA01","Palacza",52.3883175400,16.8811340200,A
2701,"TBTDK01","Trzebisławki/DK",52.2436232510,17.1307581797,C
2716,"SSNDZ02","Środa Wielkopolska/Niedziałkowskiego/Działki",52.2171795458,17.2786584800,C
1018,"OSIA01","Ostatnia",52.3729464900,16.8648083500,A
2039,"TPPIA01","Tarnowo Pdg/Piaskowa",52.4585138600,16.6454551200,C
3014,"REMOS01","Rogalinek/Mostowa",52.2500780422,16.8980461625,C
177,"WIOS71","Wioślarska",52.3930049600,16.9486688200,A
2277,"WEPET04","Wierzonka/Pętla",52.4777490000,17.0949170000,C
2635,"LKLKK02","Łękno/",52.1635325700,17.1545223800,D
1991,"SIKSZ01","Sierosław/Kasztanowa",52.4036464500,16.6764207800,C
2378,"CEJAG02","Czerwonak/Jagiełły",52.4607517300,16.9866287400,B
2530,"ZASPA01","Zalasewo/Spacerowa",52.3826220000,17.0734990000,B
1340,"WRPOD02","Wiórek/Podleśna",52.3064890000,16.9088725700,B
559,"KONT01","Kontryma",52.4461675800,16.8570144500,A
4324,"MOSTA01","Mosina/Stadion",52.2451059472,16.8414361493,B
1681,"DWZA41","Dworzec Zachodni",52.4011157600,16.9102571900,A
1178,"PRZA01","Prząśniczki",52.4338518300,17.0086279000,A
1796,"SZDWO03","Szreniawa/Dworcowa",52.3186180125,16.7921754027,C
941,"LURUT02","Luboń/Rutkiewicz",52.3254589595,16.8875387774,B
2364,"TZWIE02","Trzaskowo/Wieś",52.5339625800,17.0202455900,C
2865,"GWBOR02","Gowarzewo/Borówkowa",52.3698633400,17.1480015700,B
540,"PDNZ01","Podolańska",52.4368530000,16.8871240000,A
1749,"GSSZK02","Gołuski/Szkolna",52.3571600000,16.7534100000,C
1329,"SYPN02","Sypniewo",52.3079383100,16.9825033600,A
2304,"KEKOS02","Krerowo/Kościół",52.2899883100,17.1934393400,B
3203,"KOWZG01","Komorniki/Os. Zielone Wzgórze ",52.3251340836,16.8207608030,B
196,"STMA42","Starołęka Mała",52.3760523200,16.9399538100,A
2104,"KMSTO02","Kaźmierz/Storczykowa",52.5096283700,16.5890612400,C
3673,"BEPRZ02","Biskupice/Przylesie",52.4589660000,17.1670430000,C
4117,"SKCYT02","Skórzewo/Cytrynowa",52.3985700000,16.7831880000,B
2412,"SDSPR02","Swarzędz/Sporna",52.4090240000,17.0917100000,B
416,"ORP02","UAM Os. Różany Potok",52.4666531500,16.9417878300,A
3932,"CESZK05","Czerwonak/Szkolna",52.4651325548,16.9811460020,B
721,"KWIA02","Os. Kwiatowe",52.3831046778,16.8314895516,A
1002,"RUDN01","Rudnicze",52.3758228400,16.8437427000,A
2332,"XOSTA02","Kobylnica/Węzeł",52.4457810000,17.0763050000,B
1283,"WOLK02","Wołkowyska",52.4003547200,16.9686933200,A
931,"LUSTP02","Luboń/Straż Pożarna",52.3462640978,16.8790089057,B
3067,"POGL06","Poznań Główny",52.4007600000,16.9160500000,A
4262,"WIDWO02","Wiry/Dworcowa",52.3120100000,16.8651400000,B
1173,"BOBA02","Bogucin Bałtycka",52.4298729300,17.0090791800,A
62,"PONA72","Polna",52.4142414300,16.8966975400,A
2528,"ZAGLE01","Zalasewo/Glebowa",52.3906200000,17.0757250000,B
1054,"CIES01","Cieszyńska",52.3654909200,16.8943995000,A
3666,"BOKRE01","Bolechowo/Kręta",52.5434071204,16.9941769305,C
2991,"RETM02","Retmańska",52.4784083265,16.7699357547,A
4303,"KRLES01","Krosno/Leśna",52.2265053723,16.8357102147,C
4115,"SKWIO02","Skórzewo/Wiosenna",52.4001390000,16.7813300000,B
3002,"MOJAS01","Mosina/Śremska/Jasna",52.2292819375,16.8517221710,C
1097,"KONZ01","Konopnickiej",52.4027790000,16.8996940000,A
1500,"OSZO01","Os. Zodiak",52.3912242300,16.9899634300,A
2511,"ZAOLS01","Zalasewo/Olszynowa",52.3889520000,17.0934040000,B
4031,"ZRPLZ01","Zborowo/Plażowa",52.3758040000,16.6276110000,C
4219,"PLJAR01","Plewiska/Jarzębinowa",52.3713958418,16.8316076121,B
3019,"RIMUZ01","Rogalin/Muzeum",52.2351872135,16.9330363453,C
660,"LAWI02","Ławica",52.4097276800,16.8237694700,A
782,"WOPO04","Wojska Polskiego",52.4276261200,16.9002674800,A
2542,"GATUL02","Garby Wielkie/Tulecka",52.3703510000,17.0738340000,C
342,"SZSZ01","Szarych Szeregów",52.4600260500,16.8821202800,A
2367,"BWJOD01","Bolechówko/Jodłowa",52.5189715800,16.9948169500,C
6,"MT73","Most Teatralny",52.4103354900,16.9143484000,A
2084,"GBPET01","Grzebienisko/Pętla",52.4334174800,16.5257196800,C
434,"RADO02","Radojewo",52.4967973400,16.9459751900,A
410,"OSSM01","Os. Śmiałego",52.4546900000,16.9191800000,A
2732,"RRAT06","Rondo Rataje",52.3962661800,16.9492635400,A
4185,"ZEFDS02","Żerniki/Fabryczna DHL Supply Chain",52.3294024000,17.0356604400,B
40,"MURA41","Murawa",52.4269504200,16.9359653500,A
1948,"PMWIA03","Przeźmierowo/Wiadukt",52.4363636444,16.7866855892,B
2085,"TPZIE01","Tarnowo Pdg/Zielona",52.4676001100,16.6577562800,C
2478,"SDKUT02","Swarzędz/Kościuszki",52.4048850000,17.0810670000,B
730,"WEGO02","Węgorka",52.3923320000,16.8585040000,A
1987,"ZKZAK01","Zakrzewo/Zakrzewska",52.4057159600,16.7088567200,C
1362,"TOMA01","Tomaszowska",52.3438885100,16.9334910300,A
4322,"DARN01","Darniowa",52.4141660000,17.0543720000,A
1004,"WOLO01","Wołowska",52.3706340200,16.8426570500,A
3812,"WIKOS03","Wiry/Kościół",52.3212000000,16.8513900000,B
1885,"RKBOC02","Rokietnica/Boczna",52.5180689000,16.7454575800,B
1081,"GORC21","Górczyn PKM",52.3815782900,16.8809082400,A
108,"KOSI72","Kosińskiego",52.3894310200,16.9183820800,A
3874,"CZ I92","Os. Czecha I",52.3824467578,16.9834186667,A
1199,"KZOSK02","Koziegłowy/Os. Karolin",52.4440953919,16.9905760850,B
2207,"CESZK02","Czerwonak/Szkolna",52.4643364200,16.9817766500,B
1680,"DWZA42","Dworzec Zachodni",52.4011437400,16.9100521100,A
44,"PZEL41","Przełajowa",52.4252848000,16.9449347600,A
3969,"ZLOGP01","Złotniki/Os. Grzybowe PKM",52.4846310900,16.8445795103,B
3906,"COEKS02","Chomęcice/S5",52.3333290000,16.7352370000,C
988,"LUFAO01","Luboń/Factory Outlet",52.3542731803,16.8910363199,B
72,"WOJS41","Wojskowa",52.4034107400,16.8924793200,A
1912,"SOSAN02","Sobota/Sanktuarium",52.5223346500,16.7988325000,B
333,"SLJAG02","Suchy Las/Os. Jagodowe",52.4716052000,16.8673430300,B
3645,"SARB01","Sarbinowska",52.3744067243,16.9640715011,A
1017,"KMNZ02","Komornicka",52.3705838100,16.8640463000,A
468,"UMUL04","Umultowska",52.4430685600,16.9303892100,A
3799,"MELES02","Mielno/Leśna",52.4933972182,17.0671678390,C
102,"AREN42","Arena",52.3977717600,16.8884247200,A
2521,"SDKUP01","Swarzędz/Kupiecka",52.3975620000,17.0725090000,B
864,"MORON01","Mosina/Rondo",52.2433893800,16.8474932600,C
2448,"TPSZK01","Tarnowo Pdg/Szkolna",52.4670886600,16.6629592600,C
2256,"KXRSP02","Komorniki gm.Kleszczewo/RSP",52.3334087300,17.1111046500,B
275,"ZOWIE01","Złotkowo/Wieś",52.5114700600,16.8395369200,B
3979,"LENA41","Lechicka/Naramowicka",52.4404052043,16.9463329099,A
1923,"WYWAR02","Wysogotowo/Warzywna",52.4022543700,16.7904894300,B
3929,"PKDWR01","Pokrzywnica/Dworska",52.3902510402,16.6778633167,C
531,"STNZ01","Instytut Genetyki",52.4464244500,16.8992914600,A
2655,"DZPOL01","Dziećmierowo/Polna",52.2593354100,17.0962408000,C
1447,"ZERO01","Żeromskiego",52.4160765800,16.8921595300,A
446,"MAPO01","Maków Polnych",52.4635751200,16.9479684100,A
2325,"MAJED01","Markowice/I",52.3010446100,17.2181288500,B
3095,"TRCZI02","Trzek/Czereśniowa",52.3588272477,17.1519943134,B
354,"STRS01","Strzeszyn PKM",52.4621111700,16.8666883700,A
2719,"SSPKS01","Środa Wielkopolska/Dworzec PKS",52.2280971703,17.2669557322,C
668,"ROLW04","Rondo Ławickich Wydm",52.3972220000,16.8023200000,A
2133,"BRREK02","Borówiec/Rekreacyjna",52.2872070000,17.0463160000,B
1732,"PLSLO02","Plewiska/Słoneczna",52.3663613300,16.8319087700,B
2096,"GRKRE01","Góra/Kręta",52.4793762900,16.6358483600,C
1891,"ZYSWI02","Żydowo/Świetlica",52.5461983200,16.7546028600,B
3005,"PUWPN01","Puszczykowo/WPN",52.2672681559,16.8451255402,C
2306,"KECME02","Krerowo/Cmentarz",52.2899014900,17.1849432000,B
1858,"CRPRZ02","Cerekwica/Przybrodzka",52.5188520000,16.6914440000,B
1712,"ULAN02","Ułańska",52.3992367700,16.8944296200,A
1582,"TOKA01","Tokarska",52.3765997300,16.9137443900,A
1936,"PMCME02","Przeźmierowo/Cmentarz",52.4170043100,16.7881303600,B
137,"ROSR46","Rondo Śródka",52.4099513800,16.9581012000,A
4316,"ZBZBN02","Żabinko/",52.1927295320,16.8819013882,C
2383,"SDCZW02","Swarzędz/Os. Czwartaków",52.4166860000,17.0829700000,B
3962,"OPIA02","Os. Piastowskie",52.3895571818,16.9471740911,A
1147,"KORO02","Koronkarska",52.4160584500,16.9593666900,A
2008,"BNUNP01","Baranowo/Uniwersytet Przyrodniczy",52.4491390000,16.7833890000,B
890,"PUZRO02","Puszczykowo/Źródlana",52.2926917600,16.8614444000,C
584,"KIEK02","Kiekrz",52.4736780000,16.7745900000,A
285,"ZLZIE02","Złotniki/Zielona",52.4916171612,16.8410081800,B
1077,"KORD01","Kordeckiego",52.3876049300,16.8786796700,A
2689,"CMSTR01","Czmoń/Strażacka",52.1815768733,17.0524397907,C
2936,"JSNZ02","Jaśkowiaka",52.4886400000,16.9153240000,A
1679,"WIMO01","Wilków Morskich",52.4779998300,16.7812816100,A
2217,"GWJSN01","Gowarzewo/Jesienna",52.3550930000,17.1156019700,B
486,"SERB02","Serbska",52.4313397800,16.9459041100,A
3100,"KNDOP01","Konarzewo/Dopiewska",52.3357364414,16.7084409881,C
2660,"SCPKM02","Szczodrzykowo/Kórnik PKM",52.2807487000,17.1043487100,C
2671,"PZSTA01","Pierzchno/PKP (Stacja)",52.2644035996,17.1569085820,C
912,"LUTAR01","Luboń/Targowa",52.3388219268,16.8745521216,B
955,"KOJAL01","Komorniki/Jałowcowa",52.3335710600,16.8307074008,B
4270,"LEPII01","Łęczyca/Podgórna II ",52.3051500000,16.8686800000,B
2390,"GTDOZ02","Gortatowo/Dożynkowa",52.4244570000,17.1019520000,B
2537,"ZATRA01","Zalasewo/Transportowa",52.3823110000,17.0672580000,B
893,"PUPKM01","Puszczykowo/PKM",52.2945244600,16.8691190000,C
1855,"PBKOL02","Przybroda/Kolejowa",52.5205310000,16.6629600000,B
3306,"LKSTO01","Lusówko/Storczyka",52.4169440000,16.6410610000,C
2202,"CEKRE01","Czerwonak/Kręta",52.4740840800,16.9793989300,B
624,"SZPI01","Szpitalna",52.4115850000,16.8770010000,A
1142,"ROSR03","Rondo Śródka",52.4109266900,16.9578971000,A
1398,"STMA01","Starołęka Mała",52.3763782000,16.9399300500,A
1419,"OSPO01","Os. Polan",52.3832711600,16.9610202400,A
2664,"SCOGR02","Szczodrzykowo/Ogrodowa",52.2834214700,17.1069763900,C
547,"HEZJ02","Hezjoda",52.4447774100,16.8739612700,A
4005,"JROL42","Jasna Rola",52.4514838382,16.9449456990,A
3178,"FIALK01","Fiałkowo/",52.3749565938,16.6571141826,C
327,"SLSPR02","Suchy Las/Sprzeczna",52.4746265600,16.8936914100,B
2257,"SHCIN02","Szlachęcin/",52.5599308500,16.9803190500,C
3516,"KEPI01","Kępińska",52.3711480000,16.8776533000,A
691,"DPPRZ02","Dopiewiec/Przejazd Kolejowy",52.3594442900,16.6898690500,C
3247,"KSMI01","Księcia Mieszka I",52.4300980437,16.9201529925,A
2700,"TBTDK02","Trzebisławki/DK",52.2431711996,17.1333555108,C
1061,"OSKO02","Os. Kopernika",52.3850983900,16.8633860200,A
4425,"FIEL02","Fieldorfa",52.4433933800,16.8605029212,A
1614,"RJEZ71","Rynek Jeżycki",52.4122357000,16.9039574100,A
90,"PAWI71","Park Wilsona",52.3982419000,16.9031573100,A
1543,"TAKA02","Tarnowska",52.3419996500,17.0099534200,A
3717,"DHKLO03","Dachowa/Klonowa",52.2973633200,17.0984031800,B
683,"DKKAS02","Dąbrówka/Kasztanowa",52.3777388800,16.7432324600,C
2775,"GDKWI01","Gądki/Kwiatowa",52.3133286399,17.0456217964,B
3040,"BABAR01","Baranowo./",52.2132532500,16.9207580500,C
232,"RSTA46","Rondo Starołęka",52.3795324100,16.9429377900,A
2024,"TPKAR01","Tarnowo Pdg/Karolewo III",52.4744062289,16.7012983274,C
816,"DEEC01","Dębiec PKM",52.3708661600,16.9011792500,A
950,"WIWIR02","Wiry/Wirowska",52.3264065007,16.8442253288,B
526,"SZCM02","Szczawnicka Cmentarz",52.4387770000,16.8899510000,A
1603,"NIEZ02","Niezłomnych",52.4030230600,16.9208396200,A
784,"WIKL02","Witosa Kładka",52.4304664700,16.9023393800,A
2966,"KOKOL01","Komorniki/Kolejowa",52.3523200000,16.8274218800,B
630,"BUPO01","Bułgarska/Polska",52.4123649800,16.8684411400,A
986,"LUPSZ01","Luboń/Puszkina",52.3527129661,16.8827720844,B
143,"TERM41","Termalna",52.4090358700,16.9722628600,A
1382,"SWAN01","Św. Antoniego",52.3640272200,16.9273255500,A
1623,"AWF01","AWF",52.3982485100,16.9348113200,A
1597,"BERG01","Bergera",52.3940352200,16.9158069100,A
1579,"PALA02","Palacza",52.3897404200,16.8835120300,A
1508,"SZCH02","Szwajcarska Centrum Handlowe",52.3847915600,16.9970639400,A
1280,"BAKA01","Baraniaka",52.4032789700,16.9555193700,A
2305,"KECME01","Krerowo/Cmentarz",52.2900075900,17.1844939200,B
73,"OSTR42","Ostroroga",52.4003363100,16.8815419200,A
821,"KASZ02","Kasztanowa",52.3653570000,16.9040990000,A
3897,"BNSPO01","Baranowo/Spokojna",52.4408890000,16.7907710000,B
2959,"BRKUR02","Borówiec/Kurkowa",52.2811997299,17.0208586051,B
1444,"PRNZ02","Przepadek",52.4198483700,16.9216925100,A
3642,"SDWPR01","Swarzędz/Węzeł Przesiadkowy",52.4043421144,17.0733955307,B
981,"LUSIK01","Luboń/Sikorskiego",52.3484378774,16.8733124863,B
798,"OSZW01","Os. Zwycięstwa",52.4359415400,16.9255473300,A
2315,"SRJED01","Śródka/I",52.2983486300,17.1266879500,B
1194,"KZPLY02","Koziegłowy/Pływalnia",52.4494240000,16.9921990000,B
2922,"XRZLO01","Kruszewnia/Złotopolska",52.3761980000,17.1021880000,C
1213,"LOMZ01","Łomżyńska",52.4095850100,16.9847628200,A
2479,"SDKUT01","Swarzędz/Kościuszki",52.4049440000,17.0804810000,B
2350,"MACEN02","Markowice/Centrum",52.3032131300,17.2239257500,B
1747,"GSPET01","Gołuski/Pętla",52.3613408600,16.7570684300,C
773,"RYCE01","Rycerska",52.4047114500,16.8673799500,A
2227,"GWTOP02","Gowarzewo/Kościół",52.3616530300,17.1230105000,B
2491,"JSCEH01","Jasin/Centrum Handlowe ETC",52.4053580000,17.0960320000,B
1892,"ZYSWI01","Żydowo/Świetlica",52.5467620000,16.7543460000,B
700,"ZKSPO02","Zakrzewo/Sportowa",52.3928255100,16.7267028700,C
2249,"NGOZD01","Nagradowice/Ośrodek Zdrowia",52.3208087900,17.1473302500,B
676,"DBWIL02","Dąbrowa/Leśna",52.3970930000,16.7568120000,C
1484,"LUBU02","Lubuszańska",52.3801304409,16.9743280077,A
4386,"GOKA01","Golęcińska",52.4335300000,16.8839340000,A
2303,"KEKOS01","Krerowo/Kościół",52.2893378900,17.1930879600,B
2172,"BOKAS02","Bolechowo-Os./Kasztanowa",52.5504969100,16.9734919000,C
39,"MURA42","Murawa",52.4268984600,16.9358033000,A
3837,"WITWI02","Witkowice/",52.4977040000,16.5294930000,C
372,"WIED02","Wiedeńska",52.4654699400,16.9047405300,A
2509,"ZAOSE01","Zalasewo/Os. Europejskie",52.3925200000,17.0914510000,B
1334,"CZGRO01","Czapury/Gromadzka",52.3198030600,16.9223207600,B
4289,"DSBAJ01","Dymaczewo Stare/Bajera",52.2293995080,16.7760011133,C
2181,"BOPRZ01","Bolechowo/Przejazd",52.5339703100,16.9800908000,C
2358,"SIJED01","Sierosław/Zakręt",52.4144380000,16.6626360000,C
1325,"GLOS01","Głuszyna OSIR",52.3127100000,16.9691963300,A
470,"ESTO01","Estońska",52.4428183200,16.9362230400,A
440,"BIJES01","Biedrusko/Jesionowa",52.5359212500,16.9434691900,B
738,"GROC01","Grochowska",52.3989882300,16.8755711400,A
3917,"RBNOW01","Robakowo/Nowina",52.2936729937,17.0730561068,B
894,"LEWPN01","Łęczyca/WPN",52.3025313034,16.8679554908,B
1899,"ZYPET01","Żydowo/Pętla",52.5472827900,16.7519406500,B
2404,"SDRYN01","Swarzędz/Rynek",52.4105870000,17.0756670000,B
2740,"GDSPE02","Gądki/Spedycyjna",52.3103302600,17.0524906900,B
3199,"KOWID01","Komorniki/Widokowa",52.3298355277,16.8197868038,B
2337,"XOLES02","Kobylnica/Leśna",52.4532800000,17.0961290000,B
781,"WOPO03","Wojska Polskiego",52.4284803500,16.8973601200,A
2676,"MSJES01","Mościenica/Jesienna",52.2566674695,17.0585789371,C
2449,"PKSZK02","Paczkowo/Szkoła",52.4020510000,17.1595310000,C
701,"ZKSPO01","Zakrzewo/Sportowa",52.3933213600,16.7258674700,C
3072,"LUZSK04","Luboń/Zespół Szkół",52.3481672883,16.8976329507,B
1023,"SMIE01","Śmiełowska",52.3738876800,16.8769520100,A
2649,"KDMOD02","Kórnik/Modrzewiowa",52.2416504400,17.0960991100,C
21,"KLIN42","Klin",52.4186542100,16.9140014500,A
298,"SLKON02","Suchy Las/Konwaliowa",52.4780036366,16.8696378530,B
1515,"TORW01","Torowa Wiadukt",52.3687141600,16.9879418500,A
4012,"LISOW02","Lisówki/Sowia",52.3208834000,16.6597853000,C
2061,"LKSZA02","Lusówko/Szantowa",52.4394964500,16.6444631900,C
1793,"WABRZ02","Walerianowo/Brzozowa",52.3199718459,16.7744072964,C
2548,"TUKOS03","Tulce/Kościół",52.3421700000,17.0804270000,B
3094,"SKKOS02","Skórzewo/Kościół",52.3911360000,16.7907260000,B
1756,"KOTOP02","Komorniki/Topolowa",52.3399213800,16.7961222600,B
1539,"KRWI01","Krzesiny Wiadukt",52.3399782700,16.9996564200,A
1,"FRWO41","Franowo",52.3814339100,17.0003228700,A
2529,"ZARAD02","Zalasewo/Ukośna",52.3847890000,17.0740570000,B
1572,"KOLE01","Kolejowa",52.3873329300,16.9028153600,A
2903,"DEDAB01","Dębogóra/Dąbrówki",52.4986421100,17.0824978500,C
12,"UP42","Uniwersytet Przyrodniczy",52.4269057500,16.9062196600,A
175,"SERA72","Serafitek",52.3969309500,16.9457055500,A
1458,"OSSL02","Os. Słowiańskie",52.4260718300,16.9178796000,A
3890,"FALI02","Falista",52.3692700000,16.9493800000,A
3899,"WLOD41","Włodarska",52.4363186361,16.9470855457,A
3976,"SERB06","Serbska",52.4322406913,16.9451227897,A
4240,"RONJ04","Rondo Nowaka-Jeziorańskiego",52.4019728942,16.8888669581,A
3274,"MOSGS01","Mosina/Śremska/GS",52.2344276202,16.8501135966,C
214,"PIAR42","Piaśnicka Rynek",52.3877999592,16.9820609709,A
